jersey_number,player_id,player_name,position,team_name,sortOrder,period,xCoord,yCoord,game_id
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,118,1,76.0,-11.0,2023020194
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,129,1,73.0,18.0,2023020381
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,142,1,75.0,1.0,2023020230
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,257,1,-82.0,-7.0,2023020485
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,271,2,-67.0,-5.0,2023020463
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,341,2,-60.0,-21.0,2023020658
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,363,2,57.0,15.0,2023020485
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,367,2,67.0,17.0,2023020485
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,399,2,-85.0,3.0,2023020176
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,449,2,-86.0,-5.0,2023020280
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,521,3,77.0,-34.0,2023020318
86.0,8480893.0,Kirill Marchenko,R,Columbus Blue Jackets,584,3,76.0,7.0,2023020321
24.0,8480011.0,Klim Kostin,C,Detroit Red Wings,376,2,82.0,-2.0,2023020393
24.0,8480011.0,Klim Kostin,C,Detroit Red Wings,376,2,82.0,-2.0,2023020393
24.0,8480011.0,Klim Kostin,C,Detroit Red Wings,376,2,82.0,-2.0,2023020393
24.0,8480011.0,Klim Kostin,C,Detroit Red Wings,625,3,81.0,1.0,2023020183
58.0,8471724.0,Kris Letang,D,Pittsburgh Penguins,407,2,84.0,6.0,2023020171
58.0,8471724.0,Kris Letang,D,Pittsburgh Penguins,501,2,-47.0,-25.0,2023020363
58.0,8471724.0,Kris Letang,D,Pittsburgh Penguins,760,3,-38.0,15.0,2023020520
58.0,8471724.0,Kris Letang,D,Pittsburgh Penguins,847,5,81.0,1.0,2023020442
56.0,8477073.0,Kurtis MacDermid,D,Colorado Avalanche,32,1,-71.0,-16.0,2023020386
56.0,8477073.0,Kurtis MacDermid,D,Colorado Avalanche,567,3,86.0,-6.0,2023020306
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,227,1,71.0,8.0,2023020102
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,236,1,-79.0,-5.0,2023020377
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,241,1,49.0,7.0,2023020007
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,270,2,-65.0,9.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,270,2,-65.0,9.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,270,2,-65.0,9.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,277,2,74.0,3.0,2023020200
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,304,2,70.0,5.0,2023020020
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,304,2,85.0,-9.0,2023020200
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,328,2,54.0,-28.0,2023020184
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,343,2,-76.0,-6.0,2023020155
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,351,2,79.0,7.0,2023020236
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,395,2,69.0,-19.0,2023020262
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,546,3,-85.0,6.0,2023020184
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,563,3,-72.0,-19.0,2023020093
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,648,3,-70.0,15.0,2023020236
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,732,3,76.0,5.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,732,3,76.0,5.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,732,3,76.0,5.0,2023020402
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,733,3,-76.0,-17.0,2023020200
81.0,8478398.0,Kyle Connor,L,Winnipeg Jets,771,3,-29.0,34.0,2023020020
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,36,1,85.0,1.0,2023020428
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,402,2,-61.0,-13.0,2023020498
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,505,2,-68.0,14.0,2023020485
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,556,3,66.0,2.0,2023020411
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,579,3,-80.0,0.0,2023020310
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,667,3,86.0,25.0,2023020301
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,711,3,62.0,4.0,2023020498
21.0,8473449.0,Kyle Okposo,R,Buffalo Sabres,767,3,68.0,19.0,2023020322
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,23,1,85.0,-8.0,2023020646
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,168,1,-82.0,-5.0,2023020120
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,213,1,-84.0,-5.0,2023020302
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,250,1,83.0,1.0,2023020027
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,305,2,-71.0,19.0,2023020444
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,308,2,-54.0,3.0,2023020429
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,329,2,-81.0,-6.0,2023020090
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,349,2,-82.0,-2.0,2023020260
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,543,2,-83.0,-7.0,2023020397
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,543,2,-83.0,-7.0,2023020397
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,543,2,-83.0,-7.0,2023020397
21.0,8475151.0,Kyle Palmieri,C,New York Islanders,602,3,88.0,1.0,2023020341
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,195,1,-75.0,22.0,2023020589
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,201,1,-83.0,19.0,2023020520
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,343,2,-80.0,3.0,2023020105
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,485,2,75.0,11.0,2023020301
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,497,2,-65.0,-6.0,2023020202
20.0,8474189.0,Lars Eller,C,Pittsburgh Penguins,860,5,78.0,-3.0,2023020442
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,160,1,-75.0,-5.0,2023020434
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,162,1,-75.0,0.0,2023020144
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,206,1,79.0,-9.0,2023020649
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,218,1,-60.0,16.0,2023020199
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,259,1,72.0,-3.0,2023020400
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,259,1,72.0,-3.0,2023020400
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,259,1,72.0,-3.0,2023020400
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,297,2,-64.0,3.0,2023020287
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,423,2,-78.0,-1.0,2023020160
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,444,2,82.0,-2.0,2023020144
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,477,2,-81.0,6.0,2023020537
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,525,2,-81.0,18.0,2023020153
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,532,2,-54.0,0.0,2023020276
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,579,3,-70.0,-2.0,2023020408
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,629,3,-68.0,9.0,2023020243
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,645,3,-48.0,-6.0,2023020509
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,711,3,78.0,-3.0,2023020233
67.0,8478474.0,Lawson Crouse,L,Arizona Coyotes,731,3,47.0,-5.0,2023020315
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,306,2,-81.0,4.0,2023020366
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,448,2,-62.0,21.0,2023020208
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,533,3,71.0,11.0,2023020059
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,569,3,83.0,12.0,2023020144
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,652,3,70.0,-5.0,2023020208
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,702,3,80.0,-18.0,2023020386
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,737,3,86.0,-7.0,2023020208
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,763,3,-82.0,3.0,2023020100
91.0,8484153.0,Leo Carlsson,C,Anaheim Ducks,885,5,81.0,3.0,2023020366
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,19,1,83.0,2.0,2023020029
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,24,1,-63.0,-19.0,2023020490
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,106,1,77.0,-2.0,2023020632
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,118,1,-75.0,-6.0,2023020044
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,217,1,-77.0,-2.0,2023020545
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,228,1,65.0,-22.0,2023020227
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,348,2,-74.0,6.0,2023020298
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,380,2,-82.0,23.0,2023020009
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,401,2,82.0,-22.0,2023020044
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,403,2,-86.0,10.0,2023020179
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,438,2,-73.0,34.0,2023020437
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,468,2,-74.0,27.0,2023020407
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,505,3,88.0,-2.0,2023020660
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,506,2,-73.0,13.0,2023020298
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,537,3,55.0,-19.0,2023020583
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,543,3,-73.0,-10.0,2023020501
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,603,3,76.0,-22.0,2023020320
29.0,8477934.0,Leon Draisaitl,C,Edmonton Oilers,733,3,73.0,-26.0,2023020349
38.0,8477070.0,Liam O'Brien,C,Arizona Coyotes,323,2,-87.0,2.0,2023020160
38.0,8477070.0,Liam O'Brien,C,Arizona Coyotes,489,2,-81.0,1.0,2023020137
38.0,8477070.0,Liam O'Brien,C,Arizona Coyotes,623,3,70.0,-4.0,2023020470
92.0,8483431.0,Logan Cooley,C,Arizona Coyotes,114,1,81.0,5.0,2023020378
92.0,8483431.0,Logan Cooley,C,Arizona Coyotes,199,1,-79.0,1.0,2023020144
92.0,8483431.0,Logan Cooley,C,Arizona Coyotes,623,3,-53.0,-24.0,2023020243
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,162,1,-64.0,3.0,2023020061
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,310,2,76.0,2.0,2023020076
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,320,2,76.0,5.0,2023020624
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,370,2,89.0,4.0,2023020537
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,462,2,77.0,5.0,2023020046
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,607,3,-84.0,0.0,2023020386
25.0,8481186.0,Logan O'Connor,R,Colorado Avalanche,656,3,-36.0,-17.0,2023020637
37.0,8478011.0,Louie Belpedio,D,Philadelphia Flyers,30,1,-70.0,19.0,2023020157
37.0,8478011.0,Louie Belpedio,D,Philadelphia Flyers,311,2,82.0,-9.0,2023020208
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,58,1,-88.0,-4.0,2023020210
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,240,1,-74.0,13.0,2023020161
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,246,1,-79.0,-12.0,2023020281
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,301,2,80.0,1.0,2023020102
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,305,2,68.0,-25.0,2023020023
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,330,2,-60.0,-15.0,2023020242
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,384,2,-79.0,-26.0,2023020251
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,439,2,74.0,1.0,2023020393
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,439,2,74.0,1.0,2023020393
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,439,2,74.0,1.0,2023020393
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,520,3,-68.0,2.0,2023020436
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,812,5,78.0,1.0,2023020600
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,821,4,84.0,-5.0,2023020134
23.0,8482078.0,Lucas Raymond,L,Detroit Red Wings,866,5,-76.0,1.0,2023020510
27.0,8482117.0,Lukas Reichel,L,Chicago Blackhawks,56,1,80.0,0.0,2023020342
27.0,8482117.0,Lukas Reichel,L,Chicago Blackhawks,172,1,-72.0,3.0,2023020246
27.0,8482117.0,Lukas Reichel,L,Chicago Blackhawks,175,1,-65.0,-9.0,2023020492
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,197,1,-85.0,-11.0,2023020297
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,293,2,-80.0,3.0,2023020384
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,359,2,75.0,-3.0,2023020297
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,399,2,-68.0,-17.0,2023020614
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,703,3,83.0,-4.0,2023020074
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,801,3,1.0,-35.0,2023020579
77.0,8482146.0,Luke Evangelista,R,Nashville Predators,805,3,58.0,-23.0,2023020666
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,107,1,74.0,10.0,2023020521
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,181,1,75.0,-8.0,2023020644
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,261,1,59.0,13.0,2023020644
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,585,3,77.0,10.0,2023020375
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,594,3,81.0,0.0,2023020106
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,611,3,88.0,4.0,2023020303
11.0,8476822.0,Luke Glendening,C,Tampa Bay Lightning,635,3,78.0,-7.0,2023020257
43.0,8482684.0,Luke Hughes,D,New Jersey Devils,335,2,35.0,-8.0,2023020064
43.0,8482684.0,Luke Hughes,D,New Jersey Devils,535,2,-59.0,-12.0,2023020387
43.0,8482684.0,Luke Hughes,D,New Jersey Devils,604,3,65.0,-20.0,2023020310
43.0,8482684.0,Luke Hughes,D,New Jersey Devils,757,3,55.0,-3.0,2023020528
43.0,8482684.0,Luke Hughes,D,New Jersey Devils,832,4,-67.0,9.0,2023020344
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,82,1,79.0,0.0,2023020642
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,176,1,89.0,-4.0,2023020128
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,179,1,-81.0,0.0,2023020226
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,314,2,-73.0,1.0,2023020250
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,578,3,86.0,3.0,2023020237
11.0,8479316.0,Luke Kunin,C,San Jose Sharks,670,3,72.0,-19.0,2023020326
58.0,8480025.0,MacKenzie Entwistle,R,Chicago Blackhawks,348,2,-75.0,-6.0,2023020038
58.0,8480025.0,MacKenzie Entwistle,R,Chicago Blackhawks,404,2,83.0,12.0,2023020333
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,93,1,50.0,-35.0,2023020440
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,243,1,-52.0,-14.0,2023020247
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,293,1,-32.0,18.0,2023020007
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,371,2,30.0,-12.0,2023020471
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,408,2,-83.0,-10.0,2023020605
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,594,3,-58.0,-17.0,2023020142
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,601,3,-37.0,28.0,2023020260
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,731,3,-31.0,28.0,2023020351
52.0,8477346.0,MacKenzie Weegar,D,Calgary Flames,893,4,63.0,-24.0,2023020325
18.0,8471686.0,Marc Staal,D,Philadelphia Flyers,492,2,69.0,11.0,2023020583
44.0,8471709.0,Marc-Edouard Vlasic,D,San Jose Sharks,332,2,80.0,4.0,2023020655
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,31,1,62.0,10.0,2023020114
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,36,1,-70.0,8.0,2023020369
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,104,1,-78.0,0.0,2023020094
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,151,1,-71.0,-2.0,2023020369
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,192,1,-64.0,-17.0,2023020506
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,288,2,-81.0,-1.0,2023020254
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,406,2,-81.0,2.0,2023020026
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,517,3,-81.0,-3.0,2023020151
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,557,3,-73.0,-8.0,2023020169
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,578,3,-63.0,-13.0,2023020450
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,659,3,-86.0,8.0,2023020426
23.0,8482079.0,Marco Rossi,C,Minnesota Wild,733,4,77.0,-21.0,2023020609
6.0,8474618.0,Marco Scandella,D,St. Louis Blues,427,2,-52.0,-17.0,2023020536
6.0,8474618.0,Marco Scandella,D,St. Louis Blues,464,2,-76.0,2.0,2023020436
17.0,8475220.0,Marcus Foligno,L,Minnesota Wild,33,1,70.0,-5.0,2023020385
17.0,8475220.0,Marcus Foligno,L,Minnesota Wild,548,3,84.0,-9.0,2023020104
17.0,8475220.0,Marcus Foligno,L,Minnesota Wild,551,3,-86.0,3.0,2023020534
17.0,8475220.0,Marcus Foligno,L,Minnesota Wild,558,3,-83.0,1.0,2023020518
17.0,8475220.0,Marcus Foligno,L,Minnesota Wild,702,3,-52.0,-38.0,2023020094
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,104,1,-71.0,2.0,2023020484
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,280,2,63.0,3.0,2023020534
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,283,2,54.0,2.0,2023020652
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,562,3,-67.0,10.0,2023020534
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,683,3,-71.0,14.0,2023020609
90.0,8475149.0,Marcus Johansson,C,Minnesota Wild,721,3,-65.0,-20.0,2023020073
28.0,8477969.0,Marcus Pettersson,D,Pittsburgh Penguins,223,1,28.0,24.0,2023020643
38.0,8479983.0,Mario Ferraro,D,San Jose Sharks,14,1,58.0,28.0,2023020427
55.0,8470966.0,Mark Giordano,D,Toronto Maple Leafs,466,2,84.0,6.0,2023020122
17.0,8476873.0,Mark Jankowski,C,Nashville Predators,305,2,-84.0,3.0,2023020384
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,70,1,-69.0,5.0,2023020020
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,116,1,-83.0,-6.0,2023020184
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,158,1,-67.0,1.0,2023020284
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,163,1,-73.0,13.0,2023020357
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,221,1,-71.0,1.0,2023020262
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,445,2,-91.0,7.0,2023020446
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,618,3,-80.0,-2.0,2023020619
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,680,3,-81.0,-4.0,2023020495
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,733,3,-66.0,19.0,2023020425
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,740,3,-82.0,-5.0,2023020045
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,773,3,40.0,-12.0,2023020446
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,788,3,76.0,-12.0,2023020007
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,806,3,-69.0,0.0,2023020619
55.0,8476460.0,Mark Scheifele,C,Winnipeg Jets,851,4,81.0,2.0,2023020077
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,193,1,76.0,-7.0,2023020410
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,238,1,-84.0,6.0,2023020173
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,311,2,-66.0,-13.0,2023020514
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,313,2,82.0,0.0,2023020335
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,430,2,73.0,7.0,2023020540
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,526,3,-89.0,6.0,2023020368
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,597,3,-84.0,-5.0,2023020440
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,606,3,-78.0,-1.0,2023020173
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,614,3,76.0,-11.0,2023020125
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,686,3,81.0,5.0,2023020071
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,758,3,85.0,3.0,2023020244
61.0,8475913.0,Mark Stone,R,Vegas Golden Knights,800,4,58.0,11.0,2023020440
42.0,8480796.0,Martin Fehervary,D,Washington Capitals,190,1,-43.0,-11.0,2023020576
42.0,8480796.0,Martin Fehervary,D,Washington Capitals,328,2,-65.0,2.0,2023020475
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,239,1,-83.0,-1.0,2023020101
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,308,2,80.0,3.0,2023020279
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,321,1,-71.0,-18.0,2023020433
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,393,2,73.0,-5.0,2023020455
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,530,2,-89.0,-4.0,2023020377
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,701,3,-87.0,-6.0,2023020047
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,705,3,-82.0,6.0,2023020034
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,748,4,85.0,-1.0,2023020180
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,827,5,80.0,0.0,2023020032
88.0,8480039.0,Martin Necas,C,Carolina Hurricanes,844,4,50.0,7.0,2023020101
76.0,8481028.0,Martin Pospisil,C,Calgary Flames,135,1,-77.0,14.0,2023020483
76.0,8481028.0,Martin Pospisil,C,Calgary Flames,179,1,-87.0,-6.0,2023020260
76.0,8481028.0,Martin Pospisil,C,Calgary Flames,199,1,-82.0,3.0,2023020170
76.0,8481028.0,Martin Pospisil,C,Calgary Flames,642,3,83.0,1.0,2023020207
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,66,1,-82.0,24.0,2023020200
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,295,2,69.0,-18.0,2023020093
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,305,2,81.0,-1.0,2023020252
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,630,3,83.0,-1.0,2023020102
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,712,3,-66.0,34.0,2023020262
22.0,8478891.0,Mason Appleton,C,Winnipeg Jets,718,3,-72.0,-2.0,2023020020
6.0,8482511.0,Mason Lohrei,D,Boston Bruins,59,1,-77.0,-9.0,2023020532
27.0,8478975.0,Mason Marchment,L,Dallas Stars,71,1,-79.0,2.0,2023020469
27.0,8478975.0,Mason Marchment,L,Dallas Stars,124,1,-63.0,-1.0,2023020194
27.0,8478975.0,Mason Marchment,L,Dallas Stars,216,1,67.0,3.0,2023020351
27.0,8478975.0,Mason Marchment,L,Dallas Stars,317,2,51.0,-17.0,2023020356
27.0,8478975.0,Mason Marchment,L,Dallas Stars,426,2,73.0,14.0,2023020108
27.0,8478975.0,Mason Marchment,L,Dallas Stars,439,2,-63.0,10.0,2023020396
27.0,8478975.0,Mason Marchment,L,Dallas Stars,439,2,-63.0,10.0,2023020396
27.0,8478975.0,Mason Marchment,L,Dallas Stars,439,2,-63.0,10.0,2023020396
27.0,8478975.0,Mason Marchment,L,Dallas Stars,525,3,69.0,4.0,2023020351
27.0,8478975.0,Mason Marchment,L,Dallas Stars,549,2,-80.0,3.0,2023020142
27.0,8478975.0,Mason Marchment,L,Dallas Stars,549,3,84.0,-2.0,2023020388
27.0,8478975.0,Mason Marchment,L,Dallas Stars,549,3,84.0,-2.0,2023020388
27.0,8478975.0,Mason Marchment,L,Dallas Stars,626,3,-82.0,-1.0,2023020274
27.0,8478975.0,Mason Marchment,L,Dallas Stars,747,3,71.0,17.0,2023020664
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,223,1,66.0,-8.0,2023020604
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,264,1,-79.0,23.0,2023020629
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,285,2,-80.0,-1.0,2023020290
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,346,2,-78.0,-4.0,2023020290
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,387,2,-81.0,-3.0,2023020271
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,543,3,77.0,-2.0,2023020226
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,559,3,-83.0,-2.0,2023020132
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,613,3,82.0,5.0,2023020081
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,649,3,72.0,6.0,2023020031
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,699,3,83.0,4.0,2023020175
23.0,8482745.0,Mason McTavish,C,Anaheim Ducks,771,3,-67.0,-1.0,2023020132
